Time,Quadrant Number,Ball Colour,Type
0.0,4,Red,Entry
0.0,4,Red,Exit
0.0,3,Red,Entry
0.0,3,Red,Exit
0.0,1,Red,Entry
0.0,1,Red,Exit
0.0,2,Red,Entry
0.0,4,Blue,Entry
0.0,4,Blue,Exit
0.0,2,Blue,Entry
0.0332851712221175,2,Red,Exit
0.0332851712221175,1,Red,Entry
0.0332851712221175,2,Blue,Exit
0.0332851712221175,4,Blue,Entry
0.0332851712221175,4,Blue,Exit
0.0332851712221175,2,Blue,Entry
0.066570342444235,2,Blue,Exit
0.066570342444235,4,Blue,Entry
0.066570342444235,4,Blue,Exit
0.066570342444235,2,Blue,Entry
0.09985551366635251,2,Blue,Exit
0.09985551366635251,4,Blue,Entry
0.09985551366635251,4,Blue,Exit
0.09985551366635251,2,Blue,Entry
0.13314068488847,1,Red,Exit
0.13314068488847,2,Red,Entry
0.13314068488847,2,Red,Exit
0.13314068488847,1,Red,Entry
0.13314068488847,2,Blue,Exit
0.13314068488847,4,Blue,Entry
0.13314068488847,4,Blue,Exit
0.13314068488847,2,Blue,Entry
0.1664258561105875,1,Red,Exit
0.1664258561105875,3,Red,Entry
0.1664258561105875,3,Red,Exit
0.1664258561105875,2,Red,Entry
0.1664258561105875,2,Blue,Exit
0.1664258561105875,4,Blue,Entry
0.1664258561105875,4,Blue,Exit
0.1664258561105875,2,Blue,Entry
0.19971102733270502,2,Red,Exit
0.19971102733270502,3,Red,Entry
0.19971102733270502,3,Red,Exit
0.19971102733270502,1,Red,Entry
0.19971102733270502,1,Red,Exit
0.19971102733270502,2,Red,Entry
0.19971102733270502,2,Blue,Exit
0.19971102733270502,4,Blue,Entry
0.19971102733270502,4,Blue,Exit
0.19971102733270502,2,Blue,Entry
0.2329961985548225,2,Red,Exit
0.2329961985548225,1,Red,Entry
0.2329961985548225,1,Red,Exit
0.2329961985548225,2,Red,Entry
0.2329961985548225,2,Blue,Exit
0.2329961985548225,4,Blue,Entry
0.2329961985548225,4,Blue,Exit
0.2329961985548225,2,Blue,Entry
0.26628136977694,2,Red,Exit
0.26628136977694,3,Red,Entry
0.26628136977694,3,Red,Exit
0.26628136977694,2,Red,Entry
0.26628136977694,2,Blue,Exit
0.26628136977694,4,Blue,Entry
0.26628136977694,4,Blue,Exit
0.26628136977694,2,Blue,Entry
0.2995665409990575,2,Red,Exit
0.2995665409990575,3,Red,Entry
0.2995665409990575,3,Red,Exit
0.2995665409990575,1,Red,Entry
0.2995665409990575,2,Blue,Exit
0.2995665409990575,4,Blue,Entry
0.2995665409990575,4,Blue,Exit
0.2995665409990575,2,Blue,Entry
0.332851712221175,1,Red,Exit
0.332851712221175,3,Red,Entry
0.332851712221175,3,Red,Exit
0.332851712221175,1,Red,Entry
0.332851712221175,1,Red,Exit
0.332851712221175,2,Red,Entry
0.332851712221175,2,Blue,Exit
0.332851712221175,4,Blue,Entry
0.332851712221175,4,Blue,Exit
0.332851712221175,2,Blue,Entry
0.36613688344329254,2,Blue,Exit
0.36613688344329254,4,Blue,Entry
0.36613688344329254,4,Blue,Exit
0.36613688344329254,2,Blue,Entry
0.39942205466541003,2,Red,Exit
0.39942205466541003,3,Red,Entry
0.39942205466541003,3,Red,Exit
0.39942205466541003,1,Red,Entry
0.39942205466541003,1,Red,Exit
0.39942205466541003,2,Red,Entry
0.39942205466541003,2,Blue,Exit
0.39942205466541003,4,Blue,Entry
0.39942205466541003,4,Blue,Exit
0.39942205466541003,2,Blue,Entry
0.4327072258875275,2,Red,Exit
0.4327072258875275,3,Red,Entry
0.4327072258875275,3,Red,Exit
0.4327072258875275,1,Red,Entry
0.4327072258875275,1,Red,Exit
0.4327072258875275,2,Red,Entry
0.4327072258875275,2,Blue,Exit
0.4327072258875275,4,Blue,Entry
0.4327072258875275,4,Blue,Exit
0.4327072258875275,2,Blue,Entry
0.465992397109645,2,Blue,Exit
0.465992397109645,4,Blue,Entry
0.465992397109645,4,Blue,Exit
0.465992397109645,2,Blue,Entry
0.4992775683317625,2,Red,Exit
0.4992775683317625,3,Red,Entry
0.4992775683317625,3,Red,Exit
0.4992775683317625,1,Red,Entry
0.4992775683317625,1,Red,Exit
0.4992775683317625,2,Red,Entry
0.4992775683317625,2,Blue,Exit
0.4992775683317625,4,Blue,Entry
0.4992775683317625,4,Blue,Exit
0.4992775683317625,2,Blue,Entry
0.53256273955388,2,Red,Exit
0.53256273955388,3,Red,Entry
0.53256273955388,3,Red,Exit
0.53256273955388,2,Red,Entry
0.53256273955388,2,Blue,Exit
0.53256273955388,4,Blue,Entry
0.53256273955388,4,Blue,Exit
0.53256273955388,2,Blue,Entry
0.5658479107759975,2,Red,Exit
0.5658479107759975,3,Red,Entry
0.5658479107759975,3,Red,Exit
0.5658479107759975,1,Red,Entry
0.5658479107759975,1,Red,Exit
0.5658479107759975,2,Red,Entry
0.5658479107759975,2,Blue,Exit
0.5658479107759975,4,Blue,Entry
0.5658479107759975,4,Blue,Exit
0.5658479107759975,2,Blue,Entry
0.599133081998115,2,Red,Exit
0.599133081998115,3,Red,Entry
0.599133081998115,3,Red,Exit
0.599133081998115,2,Red,Entry
0.599133081998115,2,Blue,Exit
0.599133081998115,4,Blue,Entry
0.599133081998115,4,Blue,Exit
0.599133081998115,2,Blue,Entry
0.6324182532202325,2,Red,Exit
0.6324182532202325,3,Red,Entry
0.6324182532202325,3,Red,Exit
0.6324182532202325,2,Red,Entry
0.6324182532202325,2,Blue,Exit
0.6324182532202325,4,Blue,Entry
0.6324182532202325,4,Blue,Exit
0.6324182532202325,2,Blue,Entry
0.66570342444235,2,Red,Exit
0.66570342444235,3,Red,Entry
0.66570342444235,2,Blue,Exit
0.66570342444235,4,Blue,Entry
0.66570342444235,4,Blue,Exit
0.66570342444235,2,Blue,Entry
0.6989885956644675,3,Red,Exit
0.6989885956644675,2,Red,Entry
0.6989885956644675,2,Blue,Exit
0.6989885956644675,4,Blue,Entry
0.6989885956644675,4,Blue,Exit
0.6989885956644675,2,Blue,Entry
0.7322737668865851,2,Red,Exit
0.7322737668865851,3,Red,Entry
0.7322737668865851,3,Red,Exit
0.7322737668865851,4,Red,Entry
0.7322737668865851,4,Red,Exit
0.7322737668865851,3,Red,Entry
0.7322737668865851,3,Red,Exit
0.7322737668865851,1,Red,Entry
0.7322737668865851,1,Red,Exit
0.7322737668865851,2,Red,Entry
0.7322737668865851,2,Blue,Exit
0.7322737668865851,4,Blue,Entry
0.7322737668865851,4,Blue,Exit
0.7322737668865851,2,Blue,Entry
0.7655589381087026,2,Red,Exit
0.7655589381087026,3,Red,Entry
0.7655589381087026,3,Red,Exit
0.7655589381087026,1,Red,Entry
0.7655589381087026,1,Red,Exit
0.7655589381087026,2,Red,Entry
0.7655589381087026,2,Blue,Exit
0.7655589381087026,4,Blue,Entry
0.7655589381087026,4,Blue,Exit
0.7655589381087026,2,Blue,Entry
0.7988441093308201,2,Red,Exit
0.7988441093308201,3,Red,Entry
0.7988441093308201,3,Red,Exit
0.7988441093308201,1,Red,Entry
0.7988441093308201,1,Red,Exit
0.7988441093308201,2,Red,Entry
0.7988441093308201,2,Blue,Exit
0.7988441093308201,4,Blue,Entry
0.7988441093308201,4,Blue,Exit
0.7988441093308201,2,Blue,Entry
0.8321292805529376,2,Red,Exit
0.8321292805529376,3,Red,Entry
0.8321292805529376,3,Red,Exit
0.8321292805529376,2,Red,Entry
0.8321292805529376,2,Blue,Exit
0.8321292805529376,4,Blue,Entry
0.8321292805529376,4,Blue,Exit
0.8321292805529376,2,Blue,Entry
0.865414451775055,2,Red,Exit
0.865414451775055,3,Red,Entry
0.865414451775055,3,Red,Exit
0.865414451775055,1,Red,Entry
0.865414451775055,1,Red,Exit
0.865414451775055,2,Red,Entry
0.865414451775055,2,Blue,Exit
0.865414451775055,4,Blue,Entry
0.865414451775055,4,Blue,Exit
0.865414451775055,2,Blue,Entry
0.8986996229971725,2,Red,Exit
0.8986996229971725,3,Red,Entry
0.8986996229971725,3,Red,Exit
0.8986996229971725,1,Red,Entry
0.8986996229971725,1,Red,Exit
0.8986996229971725,2,Red,Entry
0.8986996229971725,2,Blue,Exit
0.8986996229971725,4,Blue,Entry
0.8986996229971725,4,Blue,Exit
0.8986996229971725,2,Blue,Entry
0.93198479421929,2,Red,Exit
0.93198479421929,3,Red,Entry
0.93198479421929,3,Red,Exit
0.93198479421929,1,Red,Entry
0.93198479421929,1,Red,Exit
0.93198479421929,2,Red,Entry
0.93198479421929,2,Blue,Exit
0.93198479421929,4,Blue,Entry
0.93198479421929,4,Blue,Exit
0.93198479421929,2,Blue,Entry
0.9652699654414075,2,Red,Exit
0.9652699654414075,3,Red,Entry
0.9652699654414075,3,Red,Exit
0.9652699654414075,1,Red,Entry
0.9652699654414075,1,Red,Exit
0.9652699654414075,2,Red,Entry
0.9652699654414075,2,Blue,Exit
0.9652699654414075,4,Blue,Entry
0.9652699654414075,4,Blue,Exit
0.9652699654414075,2,Blue,Entry
0.998555136663525,2,Red,Exit
0.998555136663525,3,Red,Entry
0.998555136663525,3,Red,Exit
0.998555136663525,1,Red,Entry
0.998555136663525,1,Red,Exit
0.998555136663525,2,Red,Entry
0.998555136663525,2,Blue,Exit
0.998555136663525,4,Blue,Entry
0.998555136663525,4,Blue,Exit
0.998555136663525,2,Blue,Entry
1.0318403078856426,2,Red,Exit
1.0318403078856426,3,Red,Entry
1.0318403078856426,3,Red,Exit
1.0318403078856426,1,Red,Entry
1.0318403078856426,1,Red,Exit
1.0318403078856426,2,Red,Entry
1.0318403078856426,2,Blue,Exit
1.0318403078856426,4,Blue,Entry
1.0318403078856426,4,Blue,Exit
1.0318403078856426,2,Blue,Entry
1.06512547910776,2,Red,Exit
1.06512547910776,3,Red,Entry
1.06512547910776,3,Red,Exit
1.06512547910776,1,Red,Entry
1.06512547910776,1,Red,Exit
1.06512547910776,2,Red,Entry
1.06512547910776,2,Blue,Exit
1.06512547910776,4,Blue,Entry
1.06512547910776,4,Blue,Exit
1.06512547910776,2,Blue,Entry
1.0984106503298776,2,Red,Exit
1.0984106503298776,3,Red,Entry
1.0984106503298776,2,Blue,Exit
1.0984106503298776,4,Blue,Entry
1.0984106503298776,4,Blue,Exit
1.0984106503298776,2,Blue,Entry
1.131695821551995,2,Blue,Exit
1.131695821551995,4,Blue,Entry
1.131695821551995,4,Blue,Exit
1.131695821551995,2,Blue,Entry
1.1649809927741126,2,Blue,Exit
1.1649809927741126,4,Blue,Entry
1.1649809927741126,4,Blue,Exit
1.1649809927741126,2,Blue,Entry
1.19826616399623,3,Red,Exit
1.19826616399623,2,Red,Entry
1.19826616399623,2,Blue,Exit
1.19826616399623,4,Blue,Entry
1.19826616399623,4,Blue,Exit
1.19826616399623,2,Blue,Entry
1.2315513352183476,2,Blue,Exit
1.2315513352183476,4,Blue,Entry
1.2315513352183476,4,Blue,Exit
1.2315513352183476,2,Blue,Entry
1.264836506440465,2,Red,Exit
1.264836506440465,4,Red,Entry
1.264836506440465,4,Red,Exit
1.264836506440465,2,Red,Entry
1.264836506440465,2,Blue,Exit
1.264836506440465,4,Blue,Entry
1.264836506440465,4,Blue,Exit
1.264836506440465,2,Blue,Entry
1.2981216776625826,2,Blue,Exit
1.2981216776625826,4,Blue,Entry
1.2981216776625826,4,Blue,Exit
1.2981216776625826,2,Blue,Entry
1.3314068488847,2,Red,Exit
1.3314068488847,1,Red,Entry
1.3314068488847,1,Red,Exit
1.3314068488847,2,Red,Entry
1.3314068488847,2,Blue,Exit
1.3314068488847,4,Blue,Entry
1.3314068488847,4,Blue,Exit
1.3314068488847,2,Blue,Entry
1.3646920201068176,2,Red,Exit
1.3646920201068176,1,Red,Entry
1.3646920201068176,1,Red,Exit
1.3646920201068176,2,Red,Entry
1.3646920201068176,2,Blue,Exit
1.3646920201068176,4,Blue,Entry
1.3646920201068176,4,Blue,Exit
1.3646920201068176,2,Blue,Entry
1.397977191328935,2,Red,Exit
1.397977191328935,1,Red,Entry
1.397977191328935,1,Red,Exit
1.397977191328935,2,Red,Entry
1.397977191328935,2,Blue,Exit
1.397977191328935,4,Blue,Entry
1.397977191328935,4,Blue,Exit
1.397977191328935,2,Blue,Entry
1.4312623625510525,2,Red,Exit
1.4312623625510525,3,Red,Entry
1.4312623625510525,3,Red,Exit
1.4312623625510525,2,Red,Entry
1.4312623625510525,2,Blue,Exit
1.4312623625510525,4,Blue,Entry
1.4312623625510525,4,Blue,Exit
1.4312623625510525,2,Blue,Entry
1.4645475337731702,2,Blue,Exit
1.4645475337731702,4,Blue,Entry
1.4645475337731702,4,Blue,Exit
1.4645475337731702,2,Blue,Entry
1.4978327049952875,2,Red,Exit
1.4978327049952875,3,Red,Entry
1.4978327049952875,2,Blue,Exit
1.4978327049952875,4,Blue,Entry
1.4978327049952875,4,Blue,Exit
1.4978327049952875,2,Blue,Entry
1.5311178762174051,2,Blue,Exit
1.5311178762174051,4,Blue,Entry
1.5311178762174051,4,Blue,Exit
1.5311178762174051,2,Blue,Entry
1.5644030474395225,3,Red,Exit
1.5644030474395225,2,Red,Entry
1.5644030474395225,2,Blue,Exit
1.5644030474395225,4,Blue,Entry
1.5644030474395225,4,Blue,Exit
1.5644030474395225,2,Blue,Entry
1.5976882186616401,2,Red,Exit
1.5976882186616401,3,Red,Entry
1.5976882186616401,2,Blue,Exit
1.5976882186616401,4,Blue,Entry
1.5976882186616401,4,Blue,Exit
1.5976882186616401,2,Blue,Entry
1.6309733898837575,3,Red,Exit
1.6309733898837575,2,Red,Entry
1.6309733898837575,2,Red,Exit
1.6309733898837575,1,Red,Entry
1.6309733898837575,2,Blue,Exit
1.6309733898837575,4,Blue,Entry
1.6309733898837575,4,Blue,Exit
1.6309733898837575,2,Blue,Entry
1.6642585611058751,2,Blue,Exit
1.6642585611058751,4,Blue,Entry
1.6642585611058751,4,Blue,Exit
1.6642585611058751,2,Blue,Entry
1.6975437323279925,2,Blue,Exit
1.6975437323279925,4,Blue,Entry
1.6975437323279925,4,Blue,Exit
1.6975437323279925,2,Blue,Entry
1.73082890355011,2,Blue,Exit
1.73082890355011,4,Blue,Entry
1.73082890355011,4,Blue,Exit
1.73082890355011,2,Blue,Entry
1.7641140747722275,1,Red,Exit
1.7641140747722275,2,Red,Entry
1.7641140747722275,2,Blue,Exit
1.7641140747722275,4,Blue,Entry
1.7641140747722275,4,Blue,Exit
1.7641140747722275,2,Blue,Entry
1.797399245994345,2,Red,Exit
1.797399245994345,3,Red,Entry
1.797399245994345,2,Blue,Exit
1.797399245994345,4,Blue,Entry
1.797399245994345,4,Blue,Exit
1.797399245994345,2,Blue,Entry
1.8306844172164625,3,Red,Exit
1.8306844172164625,1,Red,Entry
1.8306844172164625,2,Blue,Exit
1.8306844172164625,4,Blue,Entry
1.8306844172164625,4,Blue,Exit
1.8306844172164625,2,Blue,Entry
1.86396958843858,1,Red,Exit
1.86396958843858,2,Red,Entry
1.86396958843858,2,Blue,Exit
1.86396958843858,4,Blue,Entry
1.86396958843858,4,Blue,Exit
1.86396958843858,2,Blue,Entry
1.8972547596606975,2,Blue,Exit
1.8972547596606975,4,Blue,Entry
1.8972547596606975,4,Blue,Exit
1.8972547596606975,2,Blue,Entry
1.930539930882815,2,Blue,Exit
1.930539930882815,4,Blue,Entry
1.930539930882815,4,Blue,Exit
1.930539930882815,2,Blue,Entry
1.9638251021049327,2,Red,Exit
1.9638251021049327,4,Red,Entry
1.9638251021049327,4,Red,Exit
1.9638251021049327,3,Red,Entry
1.9638251021049327,2,Blue,Exit
1.9638251021049327,4,Blue,Entry
1.9638251021049327,4,Blue,Exit
1.9638251021049327,2,Blue,Entry
1.99711027332705,3,Red,Exit
1.99711027332705,2,Red,Entry
1.99711027332705,2,Red,Exit
1.99711027332705,1,Red,Entry
1.99711027332705,2,Blue,Exit
1.99711027332705,4,Blue,Entry
1.99711027332705,4,Blue,Exit
1.99711027332705,2,Blue,Entry
2.0303954445491676,1,Red,Exit
2.0303954445491676,3,Red,Entry
2.0303954445491676,2,Blue,Exit
2.0303954445491676,4,Blue,Entry
2.0303954445491676,4,Blue,Exit
2.0303954445491676,2,Blue,Entry
2.0636806157712853,3,Red,Exit
2.0636806157712853,1,Red,Entry
2.0636806157712853,2,Blue,Exit
2.0636806157712853,4,Blue,Entry
2.0636806157712853,4,Blue,Exit
2.0636806157712853,2,Blue,Entry
2.0969657869934024,1,Red,Exit
2.0969657869934024,3,Red,Entry
2.0969657869934024,3,Red,Exit
2.0969657869934024,2,Red,Entry
2.0969657869934024,2,Red,Exit
2.0969657869934024,1,Red,Entry
2.0969657869934024,1,Red,Exit
2.0969657869934024,2,Red,Entry
2.0969657869934024,2,Blue,Exit
2.0969657869934024,4,Blue,Entry
2.0969657869934024,4,Blue,Exit
2.0969657869934024,2,Blue,Entry
2.13025095821552,2,Red,Exit
2.13025095821552,3,Red,Entry
2.13025095821552,3,Red,Exit
2.13025095821552,4,Red,Entry
2.13025095821552,4,Red,Exit
2.13025095821552,2,Red,Entry
2.13025095821552,2,Red,Exit
2.13025095821552,1,Red,Entry
2.13025095821552,2,Blue,Exit
2.13025095821552,4,Blue,Entry
2.13025095821552,4,Blue,Exit
2.13025095821552,2,Blue,Entry
2.1635361294376376,1,Red,Exit
2.1635361294376376,4,Red,Entry
2.1635361294376376,4,Red,Exit
2.1635361294376376,3,Red,Entry
2.1635361294376376,3,Red,Exit
2.1635361294376376,4,Red,Entry
2.1635361294376376,4,Red,Exit
2.1635361294376376,1,Red,Entry
2.1635361294376376,2,Blue,Exit
2.1635361294376376,4,Blue,Entry
2.1635361294376376,4,Blue,Exit
2.1635361294376376,2,Blue,Entry
2.1968213006597552,1,Red,Exit
2.1968213006597552,4,Red,Entry
2.1968213006597552,4,Red,Exit
2.1968213006597552,2,Red,Entry
2.1968213006597552,2,Red,Exit
2.1968213006597552,1,Red,Entry
2.1968213006597552,2,Blue,Exit
2.1968213006597552,4,Blue,Entry
2.1968213006597552,4,Blue,Exit
2.1968213006597552,2,Blue,Entry
2.2301064718818724,1,Red,Exit
2.2301064718818724,4,Red,Entry
2.2301064718818724,4,Red,Exit
2.2301064718818724,1,Red,Entry
2.2301064718818724,2,Blue,Exit
2.2301064718818724,4,Blue,Entry
2.2301064718818724,4,Blue,Exit
2.2301064718818724,2,Blue,Entry
2.26339164310399,1,Red,Exit
2.26339164310399,4,Red,Entry
2.26339164310399,4,Red,Exit
2.26339164310399,1,Red,Entry
2.26339164310399,1,Red,Exit
2.26339164310399,2,Red,Entry
2.26339164310399,2,Blue,Exit
2.26339164310399,4,Blue,Entry
2.26339164310399,4,Blue,Exit
2.26339164310399,2,Blue,Entry
2.2966768143261076,2,Red,Exit
2.2966768143261076,1,Red,Entry
2.2966768143261076,1,Red,Exit
2.2966768143261076,2,Red,Entry
2.2966768143261076,2,Blue,Exit
2.2966768143261076,4,Blue,Entry
2.2966768143261076,4,Blue,Exit
2.2966768143261076,2,Blue,Entry
2.329961985548225,2,Red,Exit
2.329961985548225,3,Red,Entry
2.329961985548225,3,Red,Exit
2.329961985548225,2,Red,Entry
2.329961985548225,2,Blue,Exit
2.329961985548225,4,Blue,Entry
2.329961985548225,4,Blue,Exit
2.329961985548225,2,Blue,Entry
2.3632471567703424,2,Blue,Exit
2.3632471567703424,4,Blue,Entry
2.3632471567703424,4,Blue,Exit
2.3632471567703424,2,Blue,Entry
2.39653232799246,2,Red,Exit
2.39653232799246,3,Red,Entry
2.39653232799246,3,Red,Exit
2.39653232799246,2,Red,Entry
2.39653232799246,2,Blue,Exit
2.39653232799246,4,Blue,Entry
2.39653232799246,4,Blue,Exit
2.39653232799246,2,Blue,Entry
2.4298174992145776,2,Red,Exit
2.4298174992145776,3,Red,Entry
2.4298174992145776,3,Red,Exit
2.4298174992145776,4,Red,Entry
2.4298174992145776,4,Red,Exit
2.4298174992145776,2,Red,Entry
2.4298174992145776,2,Blue,Exit
2.4298174992145776,4,Blue,Entry
2.4298174992145776,4,Blue,Exit
2.4298174992145776,2,Blue,Entry
2.463102670436695,2,Red,Exit
2.463102670436695,3,Red,Entry
2.463102670436695,3,Red,Exit
2.463102670436695,4,Red,Entry
2.463102670436695,4,Red,Exit
2.463102670436695,2,Red,Entry
2.463102670436695,2,Blue,Exit
2.463102670436695,4,Blue,Entry
2.463102670436695,4,Blue,Exit
2.463102670436695,2,Blue,Entry
2.496387841658813,2,Red,Exit
2.496387841658813,4,Red,Entry
2.496387841658813,4,Red,Exit
2.496387841658813,2,Red,Entry
2.496387841658813,2,Blue,Exit
2.496387841658813,4,Blue,Entry
2.496387841658813,4,Blue,Exit
2.496387841658813,2,Blue,Entry
2.52967301288093,2,Blue,Exit
2.52967301288093,4,Blue,Entry
2.52967301288093,4,Blue,Exit
2.52967301288093,2,Blue,Entry
2.5629581841030475,2,Red,Exit
2.5629581841030475,4,Red,Entry
2.5629581841030475,4,Red,Exit
2.5629581841030475,2,Red,Entry
2.5629581841030475,2,Blue,Exit
2.5629581841030475,4,Blue,Entry
2.5629581841030475,4,Blue,Exit
2.5629581841030475,2,Blue,Entry
2.596243355325165,2,Blue,Exit
2.596243355325165,4,Blue,Entry
2.596243355325165,4,Blue,Exit
2.596243355325165,2,Blue,Entry
2.6295285265472828,2,Blue,Exit
2.6295285265472828,4,Blue,Entry
2.6295285265472828,4,Blue,Exit
2.6295285265472828,2,Blue,Entry
2.6628136977694,2,Red,Exit
2.6628136977694,3,Red,Entry
2.6628136977694,3,Red,Exit
2.6628136977694,4,Red,Entry
2.6628136977694,4,Red,Exit
2.6628136977694,2,Red,Entry
2.6628136977694,2,Red,Exit
2.6628136977694,1,Red,Entry
2.6628136977694,1,Red,Exit
2.6628136977694,2,Red,Entry
2.6628136977694,2,Blue,Exit
2.6628136977694,4,Blue,Entry
2.6628136977694,4,Blue,Exit
2.6628136977694,2,Blue,Entry
2.6960988689915175,2,Blue,Exit
2.6960988689915175,4,Blue,Entry
2.6960988689915175,4,Blue,Exit
2.6960988689915175,2,Blue,Entry
2.729384040213635,2,Blue,Exit
2.729384040213635,4,Blue,Entry
2.729384040213635,4,Blue,Exit
2.729384040213635,2,Blue,Entry
2.7626692114357527,2,Red,Exit
2.7626692114357527,4,Red,Entry
2.7626692114357527,4,Red,Exit
2.7626692114357527,2,Red,Entry
2.7626692114357527,2,Blue,Exit
2.7626692114357527,4,Blue,Entry
2.7626692114357527,4,Blue,Exit
2.7626692114357527,2,Blue,Entry
2.79595438265787,2,Red,Exit
2.79595438265787,4,Red,Entry
2.79595438265787,4,Red,Exit
2.79595438265787,2,Red,Entry
2.79595438265787,2,Blue,Exit
2.79595438265787,4,Blue,Entry
2.79595438265787,4,Blue,Exit
2.79595438265787,2,Blue,Entry
2.8292395538799875,2,Red,Exit
2.8292395538799875,4,Red,Entry
2.8292395538799875,4,Red,Exit
2.8292395538799875,2,Red,Entry
2.8292395538799875,2,Blue,Exit
2.8292395538799875,4,Blue,Entry
2.8292395538799875,4,Blue,Exit
2.8292395538799875,2,Blue,Entry
2.862524725102105,2,Red,Exit
2.862524725102105,4,Red,Entry
2.862524725102105,4,Red,Exit
2.862524725102105,2,Red,Entry
2.862524725102105,2,Blue,Exit
2.862524725102105,4,Blue,Entry
2.862524725102105,4,Blue,Exit
2.862524725102105,2,Blue,Entry
2.8958098963242227,2,Red,Exit
2.8958098963242227,4,Red,Entry
2.8958098963242227,2,Blue,Exit
2.8958098963242227,4,Blue,Entry
2.8958098963242227,4,Blue,Exit
2.8958098963242227,2,Blue,Entry
2.9290950675463403,4,Red,Exit
2.9290950675463403,2,Red,Entry
2.9290950675463403,2,Blue,Exit
2.9290950675463403,4,Blue,Entry
2.9290950675463403,4,Blue,Exit
2.9290950675463403,2,Blue,Entry
2.9623802387684575,2,Red,Exit
2.9623802387684575,4,Red,Entry
2.9623802387684575,2,Blue,Exit
2.9623802387684575,4,Blue,Entry
2.9623802387684575,4,Blue,Exit
2.9623802387684575,2,Blue,Entry
2.995665409990575,4,Red,Exit
2.995665409990575,3,Red,Entry
2.995665409990575,2,Blue,Exit
2.995665409990575,4,Blue,Entry
2.995665409990575,4,Blue,Exit
2.995665409990575,2,Blue,Entry
3.0289505812126927,3,Red,Exit
3.0289505812126927,4,Red,Entry
3.0289505812126927,2,Blue,Exit
3.0289505812126927,4,Blue,Entry
3.0289505812126927,4,Blue,Exit
3.0289505812126927,2,Blue,Entry
3.0622357524348103,2,Blue,Exit
3.0622357524348103,4,Blue,Entry
3.0622357524348103,4,Blue,Exit
3.0622357524348103,2,Blue,Entry
3.0955209236569274,4,Red,Exit
3.0955209236569274,3,Red,Entry
3.0955209236569274,2,Blue,Exit
3.0955209236569274,4,Blue,Entry
3.0955209236569274,4,Blue,Exit
3.0955209236569274,2,Blue,Entry
3.128806094879045,2,Blue,Exit
3.128806094879045,4,Blue,Entry
3.128806094879045,4,Blue,Exit
3.128806094879045,2,Blue,Entry
3.1620912661011626,3,Red,Exit
3.1620912661011626,4,Red,Entry
3.1620912661011626,4,Red,Exit
3.1620912661011626,3,Red,Entry
3.1620912661011626,2,Blue,Exit
3.1620912661011626,4,Blue,Entry
3.1620912661011626,4,Blue,Exit
3.1620912661011626,2,Blue,Entry
3.1953764373232802,2,Blue,Exit
3.1953764373232802,4,Blue,Entry
3.1953764373232802,4,Blue,Exit
3.1953764373232802,2,Blue,Entry
3.2286616085453974,3,Red,Exit
3.2286616085453974,2,Red,Entry
3.2286616085453974,2,Blue,Exit
3.2286616085453974,4,Blue,Entry
3.2286616085453974,4,Blue,Exit
3.2286616085453974,2,Blue,Entry
3.261946779767515,2,Red,Exit
3.261946779767515,3,Red,Entry
3.261946779767515,2,Blue,Exit
3.261946779767515,4,Blue,Entry
3.261946779767515,4,Blue,Exit
3.261946779767515,2,Blue,Entry
3.2952319509896326,3,Red,Exit
3.2952319509896326,1,Red,Entry
3.2952319509896326,1,Red,Exit
3.2952319509896326,2,Red,Entry
3.2952319509896326,2,Blue,Exit
3.2952319509896326,4,Blue,Entry
3.2952319509896326,4,Blue,Exit
3.2952319509896326,2,Blue,Entry
3.3285171222117502,2,Red,Exit
3.3285171222117502,3,Red,Entry
3.3285171222117502,3,Red,Exit
3.3285171222117502,1,Red,Entry
3.3285171222117502,2,Blue,Exit
3.3285171222117502,4,Blue,Entry
3.3285171222117502,4,Blue,Exit
3.3285171222117502,2,Blue,Entry
3.3618022934338674,1,Red,Exit
3.3618022934338674,3,Red,Entry
3.3618022934338674,3,Red,Exit
3.3618022934338674,1,Red,Entry
3.3618022934338674,1,Red,Exit
3.3618022934338674,2,Red,Entry
3.3618022934338674,2,Blue,Exit
3.3618022934338674,4,Blue,Entry
3.3618022934338674,4,Blue,Exit
3.3618022934338674,2,Blue,Entry
3.395087464655985,2,Red,Exit
3.395087464655985,1,Red,Entry
3.395087464655985,2,Blue,Exit
3.395087464655985,4,Blue,Entry
3.395087464655985,4,Blue,Exit
3.395087464655985,2,Blue,Entry
3.4283726358781026,1,Red,Exit
3.4283726358781026,3,Red,Entry
3.4283726358781026,2,Blue,Exit
3.4283726358781026,4,Blue,Entry
3.4283726358781026,4,Blue,Exit
3.4283726358781026,2,Blue,Entry
3.46165780710022,3,Red,Exit
3.46165780710022,1,Red,Entry
3.46165780710022,2,Blue,Exit
3.46165780710022,4,Blue,Entry
3.46165780710022,4,Blue,Exit
3.46165780710022,2,Blue,Entry
3.494942978322338,1,Red,Exit
3.494942978322338,3,Red,Entry
3.494942978322338,2,Blue,Exit
3.494942978322338,4,Blue,Entry
3.494942978322338,4,Blue,Exit
3.494942978322338,2,Blue,Entry
3.528228149544455,2,Blue,Exit
3.528228149544455,4,Blue,Entry
3.528228149544455,4,Blue,Exit
3.528228149544455,2,Blue,Entry
3.5615133207665726,2,Blue,Exit
